"PNUM","HHNUM","HEALTHSTATUS","RACECAT_R","EDUCCAT","EMPLOYMENT","HHWGT","MARITAL","HISPANIC","adltfscat","snapnowhh","caraccess","rural","inchhavg_r","pctpovguidehh_r","incfamavg_r","placedist_d","placedist_s","placedist_w","avg_dist_S","avg_dist_D","avg_dist_w"
1,111617,"4","2","4","1",22055.288152,"4","0","2","1","1","0",1560,123.727693324521,1560,0.337,0.249048313308658,0.323,0.89091269239757,1.22716666666667,NA
1,111620,"4","1","3","5",2917.9780033,"1","0","4","0",NA,"1",1780,111.891042430592,1780,7.08,5.48438579262957,NA,9.00082017368812,11.0553333333333,NA
1,111621,"3","1","4","5",2467.5001608,"2","0","2","1",NA,"0",1400,72.8850325379609,1400,0.563,0.508297473497861,0.563,0.508297473497861,0.563,0.563
1,111623,"3","1","3","5",2415.408111,"2","0","1","0",NA,"0",2427,192.491738268341,2427,5.823,4.22331578321747,NA,2.2879812206035,3.07366666666667,NA
1,111625,"1","1","5","2",6362.4927594,"1","1","1","0",NA,"0",7466.662,388.719930585683,7466.662,5.677,3.05490699767491,NA,1.97462860820611,2.94825,NA
1,111627,"2","1","6","3",14361.443789,"5","0","1","0",NA,"0",800,85.9444941808415,800,0.449,0.394541553592978,0.449,1.37246240552027,1.816,NA
1,111632,"2","1","4","5",24955.312977,"1","0","2","0",NA,"0",5213,271.39262472885,5213,1.068,0.927343056416149,1.068,1.25270400647695,1.52,NA
1,111635,"4","1","1","1",12931.579149,"1","1","1","1",NA,"0",2000,88.8559792669381,2000,0.468,0.244680528959374,0.352,0.461161366779451,0.684714285714286,NA
1,111651,"2","1","4","5",7945.1039397,"2","0","1","0",NA,"0",2686.662,168.883939235202,2686.662,0.344,0.223051123624264,0.344,0.223051123624264,0.344,0.344
1,111654,"3","1","3","1",1926.6170533,"4","0","3","1",NA,"1",4655.49368976382,159.936800106401,3961.076,8.821,7.47850879781117,NA,7.47850879781117,8.821,NA
1,111656,"2","3","4","5",2326.4555608,"1","0","4","1",NA,"0",2868.79558394867,127.454820464214,2868.79558394867,1.091,0.61919531435863,1.091,NA,NA,NA
1,111663,"3","1","3","5",2347.8329875,"1","0","3","0",NA,"0",1727,89.9088937093276,1727,3.754,3.36965159763941,NA,NA,NA,NA
1,111664,"3","2","4","1",54160.791507,"5","0","1","0",NA,"0",1440,154.700089525515,1440,NA,NA,NA,NA,NA,NA
1,111672,"3","5","2","5",1840.013454,"5","1","3","1",NA,"0",6534.98383643678,253.212160275239,155.66844997336,0.948,0.639970664434402,0.651,0.404646187839244,0.597,0.493333333333333
1,111678,"3","1","3","5",54278.737768,"5","0","1","0",NA,"1",2791.48856953962,299.891341400854,2791.48856953962,NA,NA,NA,NA,NA,NA
1,111682,"3","1","4","5",6903.942073,"1","0","4","0",NA,"0",1392,110.403172504957,1392,8.938,7.60500059229216,NA,3.31587309049851,3.7828,NA
1,111683,"3","1","2","5",56267.020487,"2","0","1","0",NA,"0",1800,193.375111906893,1800,NA,NA,NA,NA,NA,NA
1,111686,"1","1","3","1",74551.821567,"1","0","3","0",NA,"1",4298.67,223.791930585683,4298.67,1.422,0.813403622350298,1.422,0.733559411417877,1.31975,NA
1,111693,"3","5","3","1",11570.06526,"1","1","3","0",NA,"0",3450,179.609544468547,3450,14.597,10.4631025270619,NA,10.4631025270619,14.597,NA
1,111694,"2","1","3","5",49607.221508,"3","0","2","1",NA,"1",3400,269.662921348315,200,9.086,7.11328330623851,NA,NA,NA,NA
1,111698,"3","2","5","5",2641.1452831,"2","0","1","1",NA,"1",947,59.5285489785228,947,4.862,3.32720333848592,NA,2.23610046540706,3.004,NA
1,111700,"1","1","3","1",61881.953424,"3","0","1","0",NA,"0",12520.1071208823,993.002547591461,11300,16.967,12.4710831821312,NA,6.66873048455458,8.78133333333333,NA
1,111706,"3","1","5","1",70107.070498,"5","0","3","0","1","0",2062.662,221.593052820054,2062.662,0.3,0.192326352915318,0.265,0.192326352915318,0.3,0.265
1,111710,"4","1","1","5",24755.310646,"4","1","1","0","0","0",800,85.9444941808415,800,0.311,0.221197202935012,0.311,NA,NA,NA
1,111713,"1","1","4","5",12045.563001,"3","0","1","0",NA,"1",1748,187.788719785139,1748,4.653,3.15061143770162,NA,NA,NA,NA
1,111718,"1","1","6","1",33287.035683,"1","0","1","0",NA,"0",6931.25,435.699319015191,6931.25,NA,NA,NA,NA,NA,NA
1,111719,"5","1","6","1",33831.779017,"1","0","1","0",NA,"1",12987.8,676.154446854664,12987.8,NA,NA,NA,NA,NA,NA
1,111729,"3","1","3","5",13963.983793,"2","0","2","0",NA,"0",1528,164.153983885407,1528,0.876,0.873103298561808,0.876,0.873103298561808,0.876,0.876
1,111730,"3","2","4","5",26005.481801,"1","0","1","0",NA,"0",4978.05435407213,394.822552867584,4978.05435407213,9.908,7.57160314782316,NA,4.28201298021606,5.45575,NA
1,111735,"3","1","3","1",13984.40911,"5","0","1","0",NA,"0",4400,348.975545274289,1600,NA,NA,NA,NA,NA,NA
1,111740,"2","1","4","5",49556.25373,"2","0","1","0",NA,"1",2965,318.531781557744,2965,0.644,0.560336725356069,0.644,NA,NA,NA
1,111745,"3","5","4","1",9495.7460416,"1","1","2","0",NA,"0",5170.81099588932,132.556573276376,5170.81099588932,12.439,10.7885069260772,NA,4.56023773399612,5.42166666666667,NA
1,111748,"3","1","3","1",5840.4852851,"5","0","1","0",NA,"1",2608.662,206.899828155981,2608.662,10.122,8.45387331709294,NA,8.45387331709294,10.122,NA
1,111753,"2","1","4","5",144720.52669,"1","0","1","0",NA,"0",14600,917.757988475641,14600,5.072,3.95712726889784,NA,4.0710071492968,5.74275,NA
1,111757,"3","1","1","5",13142.521034,"1","0","1","0",NA,"1",14778,928.947092718701,14778,18.216,14.0991895319898,NA,14.0991895319898,18.216,NA
1,111765,"3","1","4","1",11186.991005,"1","0","4","0",NA,"0",3720,165.272121436505,3720,0.556,0.244458363031653,0.422,0.244458363031653,0.556,0.422
1,111769,"2","1","6","1",28050.923752,"1","0","1","0",NA,"0",7430.00996537502,589.293586150035,7430.00996537502,1.624,0.892660868932722,1.299,0.892660868932722,1.624,1.299
1,111770,"1","1","4","5",76181.201926,"5","0","2","0",NA,"1",7000,555.188367481825,7000,NA,NA,NA,NA,NA,NA
1,111772,"2","1","3","1",78005.538526,"5","0","1","0",NA,"0",11200,888.301387970919,11200,1.106,0.778902554311002,1.106,1.32307798109065,1.747,NA
1,111774,"2","1","3","1",3919.5965712,"1","0","1","1",NA,"1",2910,151.496746203905,2910,3.315,3.13335941232756,NA,2.82670124542535,3.04875,NA
1,111780,"2","2","3","1",5279.2694321,"3","0","1","0",NA,"0",863.67,92.7846016114593,863.67,5.619,3.06427698628477,NA,2.9721086296176,5.005,NA
1,111782,"2","1","4","1",22320.294574,"3","0","2","0",NA,"1",910,97.7618621307072,910,15.103,10.7594142418292,NA,10.4946184921681,13.431,NA
1,111791,"1","1","6","5",67941.461612,"1","0","1","0",NA,"1",3641.67,288.830403172505,3641.67,NA,NA,NA,NA,NA,NA
1,111792,"4","2","4","5",2425.3405536,"3","0","2","1",NA,"0",1222.0902313265,41.9842049124479,1222.0902313265,2.456,1.79062507367674,NA,1.79056617738459,2.456,NA
1,111794,"3","5","1","5",2596.6225322,"1","1","2","1",NA,"0",2800,124.398370973713,2800,NA,NA,NA,NA,NA,NA
1,111795,"3","1","4","1",15979.510841,"4","1","1","1",NA,"0",2120,110.368763557484,2120,NA,NA,NA,NA,NA,NA
1,111797,"2","1","6","1",68280.128227,"1","0","1","0",NA,"0",9480.13132735861,493.542628756197,9480.13132735861,4.104,2.44653181745099,NA,2.68450631551072,3.6936,NA
1,111800,"4","5","1","5",6233.8150907,"1","1","2","0",NA,"0",840,52.8025144054479,840,1.623,1.0660436529741,NA,1.0660436529741,1.623,NA
1,111805,"3","1","3","5",29371.081801,"1","0","1","0",NA,"1",3683,292.108393919366,3683,0.311,0.15277103786347,0.311,4.20895656011011,5.88566666666667,NA
1,111823,"4","1","5","1",5125.8211915,"4","0","3","0",NA,"0",3200,166.594360086768,3200,8.366,7.52364346961605,NA,8.30863921459435,10.1035,NA
1,111825,"5","1","1","5",11339.68115,"5","1","2","1","1","0",536.314781637366,57.6166282869148,536.314781637366,0.977,0.533660154474713,0.772,1.95587646901823,2.4505,NA
1,111826,"3","1","5","1",8317.7724806,"5","0","2","1",NA,"0",2566.67,133.62273318872,2566.67,1.37,0.962922032808439,1.286,0.809209467745503,1.24666666666667,1.073
1,111834,"3","2","4","2",4160.726467,"5","0","4","1","0","0",931,73.8400528750826,931,1.465,1.18034183760437,NA,1.18034183760437,1.465,NA
1,111835,"4","4","5","1",11800.934261,"1","0","4","0","1","0",1700,88.5032537960954,1700,0.57,0.410571527383165,0.57,0.410571527383165,0.57,0.57
1,111838,"2","1","6","1",102408.45109,"3","0","1","0",NA,"0",4560,489.883616830797,4560,0.856,0.549855793295476,0.636,NA,NA,NA
1,111843,"3","1","3","1",4091.3923697,"1","0","2","0",NA,"1",3220,255.386649041639,3220,15.222,12.8150582302711,NA,12.8150582302711,15.222,NA
1,111846,"3","1","4","3",9886.9839504,"5","0","4","1",NA,"0",2520,199.867812293457,2520,4,3.03278940707183,NA,3.03278940707183,4,NA
1,111849,"4","1","2","5",15700.228748,"3","0","4","1",NA,"0",3783,196.945770065076,1768,0.91,0.818836000648965,0.91,0.818836000648965,0.91,0.91
1,111853,"2","5","3","5",17616.170243,"5","1","1","0",NA,"0",3033.338,157.917813449024,0,NA,NA,NA,NA,NA,NA
1,111855,"1","1","5","1",127813.05908,"5","0","1","0",NA,"1",5600,601.611459265891,5600,14.628,11.069295972035,NA,6.95992451951061,9.468,NA
1,111859,"5","5","1","5",20830.094602,"4","0","4","1",NA,"1",4700,131.621936989498,4700,31.775,28.5023830151209,NA,28.5023830151209,31.775,NA
1,111867,"3","2","4","5",10425.10089,"1","0","1","0","0","0",2175.36584838053,172.533973434014,2175.36584838053,3.598,2.87484456496415,NA,2.65109677104099,3.56857142857143,NA
1,111873,"1","1","4","5",94112.559786,"1","0","1","0",NA,"1",10680,847.058823529413,10680,NA,NA,NA,NA,NA,NA
1,111879,"1","1","6","5",69054.414057,"1","0","1","0",NA,"0",25650,2034.36880370126,25520.19,150.169,126.000394589323,NA,84.5217411147079,101.910333333333,NA
1,111880,"4","2","4","1",2790.2237984,"5","0","2","1",NA,"0",4060,180.377637911884,1540,2.758,1.89639206993319,NA,1.89639206993319,2.758,NA
1,111892,"2","5","3","3",2685.0442045,"3","1","3","1",NA,"0",1092,56.8503253796095,1092,0.848,0.629636171153089,0.762,0.629636171153089,0.848,0.762
1,111893,"4","1","4","5",32658.014565,"5","0","1","1",NA,"0",5467.17545826,587.342036697583,5467.17545826,1.739,1.19893988982915,NA,0.787868112954416,1.24166666666667,NA
1,111896,"3","1","3","5",61113.143715,"1","0","1","0",NA,"1",3506.40983978501,278.102564953206,3506.40983978501,4.576,3.52772456846202,NA,8.88443339643051,9.8895,NA
1,111898,"3","1","5","5",40953.581279,"1","0","1","0",NA,"0",7413,587.944481163252,7413,2.103,1.94300807951157,NA,10.6947451881236,13.33,NA
1,111899,"4","2","5","5",12828.479504,"1","0","3","1",NA,"1",1200,62.472885032538,1200,24.722,22.8777997072866,NA,22.6758537470883,24.5153333333333,NA
1,111923,"3","5","4","1",7757.3134793,"4","1","1","0",NA,"0",4220,130.213422473644,4220,4.553,2.99386725324657,NA,2.99386725324657,4.553,NA
1,111924,"1","1","3","5",33938.913397,"1","0","1","0",NA,"1",3221,255.465961665565,3221,NA,NA,NA,NA,NA,NA
1,111926,"2","4","5","5",4853.6263059,"5","0","2","0",NA,"0",5718.28475696,453.532168430403,5718.28475696,6.434,4.38608019323523,NA,4.38608019323523,6.434,NA
1,111929,"2","2","4","1",11518.76197,"1","0","1","0",NA,"0",9342.55049647248,486.380069230671,9342.55049647248,3.197,1.79661660795828,NA,1.08328787959721,1.9705,NA
1,111939,"3","2","4","5",2798.5984451,"5","0","4","0",NA,"0",600,37.716081718177,600,NA,NA,NA,NA,NA,NA
1,111942,"3","1","4","5",19897.019203,"4","0","2","1",NA,"0",6740,207.971200822834,6740,1.034,0.70603806119225,1.034,2.05912170045027,3.03866666666667,NA
1,111944,"3","2","3","1",41711.530952,"5","0","2","1",NA,"0",800,50.2881089575694,800,42.027,35.8090856416217,NA,NA,NA,NA
1,111945,"1","5","4","1",52554.14158,"1","1","3","0",NA,"1",4030,179.04479822288,4030,1.453,0.971062132726321,1.306,7.72519186003346,11.5495,NA
1,111948,"4","1","1","5",9363.4148112,"5","1","3","1",NA,"0",698,74.9865711727842,698,NA,NA,NA,NA,NA,NA
1,111956,"1","1","4","5",28656.897859,"1","0","1","0",NA,"0",2800,222.07534699273,2800,3.306,1.6357923297653,NA,4.47665791997334,6.323,NA
1,111958,"3","4","3","1",14956.775182,"1","0","1","0",NA,"0",7175,373.53579175705,7175,9.631,7.48026169459268,NA,7.48026169459268,9.631,NA
1,111960,"3","5","5","5",14238.033691,"1","1","1","0",NA,"0",4400,276.584599266632,4400,3.684,2.94571575512085,NA,2.98120986188282,3.82125,NA
1,111971,"2","1","5","1",6974.3042719,"1","0","2","1",NA,"0",3257.67,126.225508556668,3257.67,11.746,8.00593905178658,NA,8.02958122609137,11.8405,NA
1,111974,"1","4","4","1",9717.413837,"5","0","1","0",NA,"0",4550,286.013619696176,4550,NA,NA,NA,NA,NA,NA
1,111975,"3","1","2","5",12321.796433,"1","0","3","0",NA,"0",1200,95.1751487111699,1200,1.238,0.418974361173727,0.915,0.367716667129602,0.8345,0.673
1,111976,"3","2","1","5",4823.7906563,"3","0","2","1",NA,"0",698,43.8763750654793,698,2.449,1.78396267062741,NA,1.87874341913742,2.4655,NA
1,111979,"3","2","3","5",22098.884927,"3","0","1","0",NA,"0",2135,169.332452081956,2135,6.899,4.97362773589754,NA,4.97362773589754,6.899,NA
1,111980,"4","6","4","5",2077.1558111,"1","1","4","1",NA,"0",2125,110.629067245119,2125,NA,NA,NA,NA,NA,NA
1,111991,"3","2","4","1",4524.4058934,"5","0","1","0",NA,"0",9533.34,756.114210178453,9533.34,NA,NA,NA,NA,NA,NA
1,111992,"4","2","4","1",4846.9286211,"5","0","3","1",NA,"0",1800,113.148245154531,1800,NA,NA,NA,NA,NA,NA
1,112000,"3","1","6","5",118980.30732,"2","0","1","0",NA,"0",2500,268.57654431513,2500,2.336,1.27881809650094,NA,1.2812608439585,2.35733333333333,NA
1,112001,"1","5","4","1",12520.89048,"5","1","3","1",NA,"0",5471.67,212.011753309654,3086.67,NA,NA,NA,NA,NA,NA
1,112003,"3","1","4","5",3469.4740379,"1","0","1","1",NA,"0",2430,192.729676140119,2430,0.449,0.309376011123195,0.449,1.13834648948337,1.63966666666667,NA
1,112006,"2","4","4","1",12671.491425,"3","0","1","0",NA,"0",3223.64,346.31763652641,3223.64,0.974,0.849015576846871,0.974,2.20167551497144,3.4735,NA
1,112009,"2","2","4","1",105808.67707,"1","0","1","0",NA,"0",10800,678.889470927187,10800,30.318,21.7002273070119,NA,8.44447906733843,11.9486666666667,NA
1,112011,"2","1","6","1",112544.3542,"5","0","1","0",NA,"1",7693.83000000001,826.552909579231,7693.83000000001,NA,NA,NA,NA,NA,NA
1,112019,"2","1","4","1",1019.401625,"1","0","1","0",NA,"0",2893.338,229.478228684732,2893.338,0.745,0.533796446289191,0.744,0.533796446289191,0.745,0.744
1,112022,"3","5","3","4",2981.7254589,"5","1","2","1",NA,"0",0,0,0,NA,NA,NA,NA,NA,NA
1,112024,"2","4","5","1",12093.645827,"1","0","1","0",NA,"0",10420,542.472885032538,10420,1.695,1.44131476107806,NA,1.44131476107806,1.695,NA
1,112026,"4","5","2","1",13304.205477,"5","1","3","1",NA,"0",600,64.4583706356312,600,0.238,0.198703146491157,0.238,0.230953320626895,0.2825,0.2755
1,112032,"1","2","5","1",4547.3702146,"1","0","2","1",NA,"0",3727.662,295.650654329147,3727.662,7.681,5.24443983933045,NA,5.24443983933045,7.681,NA
1,112034,"3","1","5","1",10738.746864,"1","0","3","0",NA,"0",2880,181.03719224725,2880,2.454,1.66216617379551,NA,1.4573161229305,2.2035,NA
1,112037,"3","1","4","5",11286.139534,"1","0","1","0",NA,"1",4900,388.631857237277,4900,21.422,15.3569483161115,NA,8.65501165617117,12.0815,NA
1,112047,"4","5","1","1",5115.9101081,"5","1","1","0",NA,"0",4716.96593436641,182.769103042935,4496.67,2.09,1.67624033239066,NA,1.67624033239066,2.09,NA
1,112051,"3","4","4","5",38428.683856,"1","0","1","0",NA,"0",6666.67,347.071757049891,6666.67,1.536,0.465907431776191,0.555,1.69406694671677,3.09625,NA
1,112057,"3","2","3","5",5411.5153598,"2","0","1","1",NA,"0",2330.9909721978,90.3193143893238,2330.9909721978,7.284,5.18515043867731,NA,5.18515043867731,7.284,NA
1,112058,"2","1","3","5",4382.9817349,"1","0","1","0",NA,"0",4112,214.073752711497,4112,0.809,0.664310537712594,0.808,0.949768594787443,1.114,NA
1,112062,"2","1","4","5",208840.79882,"3","0","1","0",NA,"1",3900,418.979409131603,3900,8.82,6.97960525238239,NA,6.97960525238239,8.82,NA
1,112063,"3","1","1","5",89437.601533,"2","0","1","0",NA,"1",1738,186.714413607878,1738,3.367,2.9234032014139,NA,2.9234032014139,3.367,NA
1,112064,"3","1","6","1",75536.580973,"1","0","1","0",NA,"0",11550,726.034573074909,11550,2.212,1.75638292393033,NA,1.87114477627457,2.70666666666667,NA
1,112065,"4","5","4","1",58799.317732,"3","1","1","0",NA,"0",10849,681.969617600838,10849,1.444,0.57755579572145,1.114,0.622866065303559,1.441,1.1185
1,112076,"2","1","4","5",40382.141047,"1","0","1","0",NA,"1",2520,131.19305856833,2520,NA,NA,NA,NA,NA,NA
1,112081,"2","1","4","1",61686.222514,"1","0","1","0",NA,"0",8116.00000000001,643.701255783213,8116.00000000001,5.167,3.10847723489717,NA,1.87818632309659,3.073,NA
1,112085,"3","1","3","5",59908.042014,"1","0","1","0",NA,"1",4800,301.728653745417,4800,11.673,8.49002620825573,NA,6.37660944646481,7.44525,NA
1,112091,"4","1","4","1",11483.345447,"1","0","3","0",NA,"1",2078.67,164.864771976206,2078.67,16.543,14.0146161603646,NA,NA,NA,NA
1,112096,"2","1","3","1",38180.221422,"1","0","1","0",NA,"0",6229.33,391.57653221582,6229.33,1.744,1.53539104988933,NA,1.53539104988933,1.744,NA
1,112102,"4","1","6","3",129242.71035,"1","0","1","0",NA,"0",4125.87493925665,259.353060613305,4125.87493925665,2.105,1.31556624485197,NA,1.31556624485197,2.105,NA
1,112108,"4","6","1","5",3223.5905475,"5","1","4","1","0","0",1753.35841941281,91.2811324640073,1753.35841941281,0.37,0.288283344235737,0.371,0.288283344235737,0.37,0.371
1,112115,"2","1","3","1",3911.8823307,"1","0","4","1",NA,"0",4852,252.598698481562,4852,0.91,0.604100015577603,0.851,0.631127803595912,0.9985,0.8925
1,112116,"4","1","5","1",14234.578729,"1","1","1","0",NA,"0",6370,331.626898047722,6370,3.944,2.98535423324089,NA,4.33537440353758,5.771,NA
1,112119,"1","1","3","5",6762.9669824,"1","0","1","0",NA,"0",4300,341.044282881692,4300,NA,NA,NA,NA,NA,NA
1,112121,"2","1","4","3",25329.505583,"3","1","1","0",NA,"0",1950,209.489704565801,1950,6.803,5.0262911991551,NA,3.66002964186633,5.3345,NA
1,112122,"4","2","5","1",24616.634518,"1","0","1","0",NA,"0",4271.10070294281,338.75220380247,4271.10070294281,12.747,11.4003522587828,NA,11.4003522587828,12.747,NA
1,112124,"4","2","3","5",2817.180859,"4","0","1","1",NA,"1",1870,64.2427712567993,1870,6.309,3.78318275011159,NA,3.38670731854932,5.1428,NA
1,112126,"1","1","3","1",24740.833322,"1","0","1","0",NA,"0",7934.75515744103,498.779789886288,7934.75515744103,1.825,1.40122315577495,NA,1.40122315577495,1.825,NA
1,112127,"3","1","3","5",3420.7576224,"3","0","1","1",NA,"0",3600,187.418655097614,3600,0.409,0.20583396285793,0.409,0.69829494377539,0.826,NA
1,112132,"3","1","4","1",79458.093552,"1","0","2","0",NA,"1",5600,291.540130151844,5600,10.952,10.3971496205974,NA,9.12481289367601,9.97966666666667,NA
1,112133,"1","1","4","5",63393.004454,"1","0","2","0",NA,"1",6000,232.483048111075,6000,10.106,8.21260152418914,NA,8.21260152418914,10.106,NA
1,112134,"4","1","1","5",1949.6094298,"5","0","4","1",NA,"1",718,56.94646397885,0,20.134,16.629764450764,NA,10.8777826038296,13.3263333333333,NA
1,112138,"3","1","4","1",3709.9940323,"1","0","3","1",NA,"0",2566.67,133.62273318872,2566.67,1.408,0.956770127235026,1.241,0.956770127235026,1.408,1.241
1,112144,"1","2","5","1",60379.215194,"1","0","1","0",NA,"0",16451.4,856.47201735358,16451.4,2.251,1.09511487848069,NA,1.18734020703823,2.23575,NA
1,112146,"3","2","4","3",22167.663019,"5","0","1","0",NA,"0",2808.3098624822,301.698463292626,2808.3098624822,NA,NA,NA,NA,NA,NA
1,112151,"4","1","3","5",10884.858103,"1","0","1","0",NA,"0",3260.3,204.942902042954,3260.3,2.172,1.56391742953324,NA,1.56391742953324,2.172,NA
1,112152,"3","6","3","3",4120.511145,"5","0","1","0",NA,"0",653.656111869918,41.0889122181195,653.656111869918,NA,NA,NA,NA,NA,NA
1,112158,"2","1","6","1",60446.776235,"1","0","1","0",NA,"0",10000,628.601361969618,10000,NA,NA,NA,NA,NA,NA
1,112159,"2","2","2","3",24617.908937,"4","0","2","1","0","0",800,85.9444941808415,800,1.509,0.851510755685177,1.204,2.34726709919337,3.4865,NA
1,112166,"3","1","4","1",35669.095555,"1","1","2","0",NA,"0",6580,292.336171788227,6580,NA,NA,NA,NA,NA,NA
1,112171,"2","1","3","5",8291.1726856,"1","0","2","1",NA,"0",4304.332,132.815592697352,4304.332,1.01,0.957103709707249,1.01,5.11750103216064,6.19314285714286,NA
1,112172,"4","1","1","5",17153.181725,"2","0","1","0",NA,"0",1500,161.145926589078,1500,2.913,2.11377536140385,NA,2.11377536140385,2.913,NA
1,112182,"4","3","4","1",6933.2911026,"5","0","1","1",NA,"0",1150,72.289156626506,1150,NA,NA,NA,NA,NA,NA
1,112187,"4","1","3","1",42004.825112,"3","1","2","0",NA,"0",4683,371.42101784534,1680,20.051,14.3212989664935,NA,14.3212989664935,20.051,NA
1,112196,"2","1","5","3",54164.992037,"5","0","1","0",NA,"0",2583.33,277.528737690242,2583.33,1.41,0.730374451505773,1.206,NA,NA,NA
1,112200,"4","5","2","5",13842.832036,"3","0","4","1",NA,"0",370,29.3456708526107,370,1.36,0.881187829989645,1.208,NA,NA,NA
1,112204,"1","2","3","3",2445.9533446,"5","0","2","0",NA,"1",2400,150.864326872708,0,3.339,2.42004213586042,NA,2.42004213586042,3.339,NA
1,112210,"3","3","3","1",52202.485199,"3","0","2","0",NA,"0",4875.8,253.837744034707,4875.8,2.863,1.70379308691235,NA,1.94703756743428,3.11,NA
